Study_ID,Author,Year,Source,StudyID,Effect_size_ID,Latitude,Longitude,Abs_lat,Region,Region2,Country,Duration_days,Duration,Shared_first_author,Factor,Stressor,Calcifier,BiologicalResponses,TrophicLevel,Trophic_level,DependentVariable,CalculatedUnit,Species,Phyla,Class,Type,LifeStage,share_organism,Nc,Ne,Xc,Xe,Sc,Se,yi,vi,Main_effect,variance,ci,lci,uci,int_direction,int_type
26,Rivest E B & Hofmann,2014,Fig 2b,"Rivest E B & Hofmann, 2014",167a,-17.48,-149.79,17.48,Tropic,Tropical,French Polynesia,11,short,Rivest E B & Hofmann,temp,OW,y,metabolism,herbivore,herbivore,Oxygen consumption ,Oxygen consumption ,Pocillopora damicornis,Cnidaria,Anthozoa,coral,adult,Rivest E B_2014_Pocillopora damicornis,6,6,6.579,9.755,0.838,1.857,0.393897216,0.008743801,-0.376082625,0.004439164,0.053312745,-0.42939537,-0.32276988,NA,NA
26,Rivest E B & Hofmann,2014,Fig 2b,"Rivest E B & Hofmann, 2014",168a,-17.48,-149.79,17.48,Tropic,Tropical,French Polynesia,11,short,Rivest E B & Hofmann,pCO2+temp,interaction,y,metabolism,herbivore,herbivore,Oxygen consumption ,Oxygen consumption ,Pocillopora damicornis,Cnidaria,Anthozoa,coral,adult,Rivest E B_2014_Pocillopora damicornis,6,6,6.579,9.629,0.838,2,-0.035544382,0.017789605,-0.035544382,0.017789605,0.10672437,-0.142268752,0.071179988,pos,add
27,Tatters A O et al,2013,Fig 1,"Tatters A O  et al, 2013",169a,34.47,-120.49,34.47,Temperate,Sub-tropical,USA,7,short,Tatters A O,pCO2,OA,n,growth,primary producer,primary producer,growth rates ,growth rates ,Alexandrium catenella,Myzozoa,Dinophyceae,microalgae,,Tatters A O _2013_Alexandrium catenella,3,3,0.169,0.241,0.02,0.019,0.354898219,0.00674019,0.24347598,0.002297703,0.054242836,0.189233144,0.297718816,NA,NA
27,Tatters A O et al,2013,Fig 1,"Tatters A O  et al, 2013",170a,34.47,-120.49,34.47,Temperate,Sub-tropical,USA,7,short,Tatters A O,temp,OW,n,growth,primary producer,primary producer,growth rates ,growth rates ,Alexandrium catenella,Myzozoa,Dinophyceae,microalgae,,Tatters A O _2013_Alexandrium catenella,3,3,0.169,0.201,0.02,0.01,0.173406193,0.005493433,0.052268429,0.002332425,0.054651148,-0.002382719,0.106919577,NA,NA
27,Tatters A O et al,2013,Fig 1,"Tatters A O  et al, 2013",171a,34.47,-120.49,34.47,Temperate,Sub-tropical,USA,7,short,Tatters A O,pCO2+temp,interaction,n,growth,primary producer,primary producer,growth rates ,growth rates ,Alexandrium catenella,Myzozoa,Dinophyceae,microalgae,,Tatters A O _2013_Alexandrium catenella,3,3,0.169,0.231,0.02,0.019,-0.215785416,0.009820332,-0.215785416,0.009820332,0.112139478,-0.327924894,-0.103645938,pos,ant
28,Towle E K et al,2015,Fig 1,"Towle E K  et al, 2015",172a,34.47,-120.49,34.47,Temperate,Sub-tropical,USA,7,short,Towle E K,pCO2 ,OA,y,growth,meso-predator,predator,Growth ,Growth ,Acropora cervicornis,Cnidaria,Anthozoa,coral,adult,Towle E K _2015_Acropora cervicornis,10,10,1.38,1.009,0.284,0.284,-0.313123758,0.012157601,-0.327670386,0.008184909,0.056074189,-0.383744575,-0.271596197,NA,NA
28,Towle E K et al,2015,Fig 1,"Towle E K  et al, 2015",173a,34.47,-120.49,34.47,Temperate,Sub-tropical,USA,7,short,Towle E K,temp,OW,y,growth,meso-predator,predator,Growth ,Growth ,Acropora cervicornis,Cnidaria,Anthozoa,coral,adult,Towle E K _2015_Acropora cervicornis,10,10,1.38,1.018,0.284,0.2817,-0.304243581,0.011892588,-0.318715381,0.00812975,0.055884924,-0.374600305,-0.262830457,NA,NA
28,Towle E K et al,2015,Fig 1,"Towle E K  et al, 2015",174a,34.47,-120.49,34.47,Temperate,Sub-tropical,USA,7,short,Towle E K,pCO2+temp,interaction,y,growth,meso-predator,predator,Growth ,Growth ,Acropora cervicornis,Cnidaria,Anthozoa,coral,adult,Towle E K _2015_Acropora cervicornis,10,10,1.38,0.719,0.284,0.284,-0.034610082,0.035416895,-0.034610082,0.035416895,0.116643707,-0.151253789,0.082033625,neg,add
29,Wang Y J et al,2015,Fig 3b,"Wang Y J et al, 2015",175a,30.33,121.49,30.33,Temperate,Sub-tropical,China,14,short,Wang Y J,pH,OA,y,metabolism,herbivore,herbivore,respiration rate ,respiration rate ,Mytilus coruscus,Mollusca,Bivalvia,mussel,juvenile,Wang Y J_2015_Mytilus coruscus,3,3,0.035,0.022,0.001,0.002,-0.464305608,0.00302693,-0.322773392,0.001142999,0.038257657,-0.361031049,-0.284515735,NA,NA
29,Wang Y J et al,2015,Fig 3b,"Wang Y J et al, 2015",176a,30.33,121.49,30.33,Temperate,Sub-tropical,China,14,short,Wang Y J,temp,OW,y,metabolism,herbivore,herbivore,respiration rate ,respiration rate ,Mytilus coruscus,Mollusca,Bivalvia,mussel,juvenile,Wang Y J_2015_Mytilus coruscus,3,3,0.035,0.023,0.001,0.001,-0.419853846,0.000902229,0.281851152,0.000873534,0.03344532,0.248405832,0.315296472,NA,NA
29,Wang Y J et al,2015,Fig 3b,"Wang Y J et al, 2015",177a,30.33,121.49,30.33,Temperate,Sub-tropical,China,14,short,Wang Y J,pH+temp,interaction,y,metabolism,herbivore,herbivore,respiration rate ,respiration rate ,Mytilus coruscus,Mollusca,Bivalvia,mussel,juvenile,Wang Y J_2015_Mytilus coruscus,3,3,0.035,0.02,0.001,0.001,0.324543666,0.004490383,0.324543666,0.004490383,0.075829316,0.24871435,0.400372982,neg,ant
30,Wolfe K et al,2013,Fig 2,"Wolfe K et al, 2013",178a,-33.58,151.14,33.58,Temperate,Sub-tropical,Australia,10,short,Wolfe K,pH,OA,y,growth,herbivore,herbivore,test diameter of juvenile, diameter ,Heliocidaris erythrogramma,Echinodermata,Echinoidea,sea urchin,juvenile,Wolfe K_2013_Heliocidaris erythrogramma,4,4,453.48,433.281,10.36,7,-0.045564689,0.000195732,-0.044908129,7.83E-05,0.008671754,-0.053579883,-0.036236375,NA,NA
30,Wolfe K et al,2013,Fig 2,"Wolfe K et al, 2013",179a,-33.58,151.14,33.58,Temperate,Sub-tropical,Australia,10,short,Wolfe K,temp,OW,y,growth,herbivore,herbivore,test diameter of juvenile, diameter ,Heliocidaris erythrogramma,Echinodermata,Echinoidea,sea urchin,juvenile,Wolfe K_2013_Heliocidaris erythrogramma,4,4,453.48,459.472,10.36,5.8,0.013126837,0.000170316,0.013764264,7.89E-05,0.008704916,0.005059348,0.02246918,NA,NA
30,Wolfe K et al,2013,Fig 2,"Wolfe K et al, 2013",180a,-33.58,151.14,33.58,Temperate,Sub-tropical,Australia,10,short,Wolfe K,pH+temp,interaction,y,growth,herbivore,herbivore,test diameter of juvenile, diameter ,Heliocidaris erythrogramma,Echinodermata,Echinoidea,sea urchin,juvenile,Wolfe K_2013_Heliocidaris erythrogramma,4,4,453.48,439.579,10.36,7.8,0.001304135,0.000314283,0.001304135,0.000314283,0.017373468,-0.016069333,0.018677603,neg,add
31,Agostini et al,2013,Fig 3b,"Agostini et al, 2013",181a,26.63,127.86,26.63,Temperate,Sub-tropical,Japan,5,short,Agostini,pCO2,OA,y,metabolism,primary producer,primary producer,respiration,respiration rate,Galaxea fascicularis,Cnidaria,Anthozoa,stony coral,,Agostini et al_2013_Galaxea fascicularis,2,2,0.087,0.06,0.078,0.055,-0.371563556,0.822041386,-0.421725629,0.909121572,1.321454016,-1.743179645,0.899728387,NA,NA
31,Agostini et al,2013,Fig 3b,"Agostini et al, 2013",182a,26.63,127.86,26.63,Temperate,Sub-tropical,Japan,5,short,Agostini,temp,OW,y,metabolism,primary producer,primary producer,respiration,respiration rate,Galaxea fascicularis,Cnidaria,Anthozoa,stony coral,,Agostini et al_2013_Galaxea fascicularis,2,2,0.087,0.006,0.078,0.041,-2.674148649,23.74912472,3.044522438,21.44546254,6.418134032,-3.373611594,9.46265647,NA,NA
31,Agostini et al,2013,Fig 3b,"Agostini et al, 2013",183a,26.63,127.86,26.63,Temperate,Sub-tropical,Japan,5,short,Agostini,pCO2+temp,interaction,y,metabolism,primary producer,primary producer,respiration,respiration rate,Galaxea fascicularis,Cnidaria,Anthozoa,stony coral,,Agostini et al_2013_Galaxea fascicularis,2,2,0.087,0.001,0.078,0.02,-1.420195913,224.1692636,-1.420195913,224.1692636,20.75052581,-22.17072173,19.3303299,neg,add
32,Brown M B et al ,2014,Fig 4,"Brown M B et al , 2014",184a,32.69,-117.25,32.69,Temperate,Sub-tropical,USA,28,short,Brown  M B,pCO2,OA,y,growth,herbivore,herbivore,growth ,weight change,Strongylocentrosus purpuratus,Echinodermata,Echinoidea,sea urchin,,Brown et al _2014_Strongylocentrosus purpuratus,2,2,1.386,2.909,0.2694,0.0163,0.741387479,0.018905993,0.103241484,0.017522703,0.183460099,-0.080218615,0.286701583,NA,NA
32,Brown M B et al ,2014,Fig 4,"Brown M B et al , 2014",185a,32.69,-117.25,32.69,Temperate,Sub-tropical,USA,28,short,Brown  M B,temp,OW,y,growth,herbivore,herbivore,growth ,weight change,Strongylocentrosus purpuratus,Echinodermata,Echinoidea,sea urchin,,Brown et al _2014_Strongylocentrosus purpuratus,2,2,1.386,1.354,0.2694,0.4361,-0.023358726,0.070758933,-1.063384492,0.045248457,0.294810509,-1.358195001,-0.768573983,NA,NA
32,Brown M B et al ,2014,Fig 4,"Brown M B et al , 2014",186a,32.69,-117.25,32.69,Temperate,Sub-tropical,USA,28,short,Brown  M B,pCO2+temp,interaction,y,growth,herbivore,herbivore,growth ,weight change,Strongylocentrosus purpuratus,Echinodermata,Echinoidea,sea urchin,,Brown et al _2014_Strongylocentrosus purpuratus,2,2,1.386,0.129,0.2694,0.0127,-3.092393528,0.075620795,-3.092393528,0.075620795,0.381119959,-3.473513487,-2.711273569,pos,ant
32,Brown M B et al ,2014,Fig 5,"Brown M B et al , 2014",187a,32.69,-117.25,32.69,Temperate,Sub-tropical,USA,28,short,Brown  M B,pCO2,OA,y,reproduction,herbivore,herbivore,growth ,reproduction,Strongylocentrosus purpuratus,Echinodermata,Echinoidea,sea urchin,,Brown et al _2014_Strongylocentrosus purpuratus,2,2,4.979,5.115,0.9687,1.0578,0.026948332,0.040310088,0.022443958,0.030072433,0.240339612,-0.217895654,0.26278357,NA,NA
32,Brown M B et al ,2014,Fig 5,"Brown M B et al , 2014",188a,32.69,-117.25,32.69,Temperate,Sub-tropical,USA,28,short,Brown  M B,temp,OW,y,reproduction,herbivore,herbivore,growth ,reproduction,Strongylocentrosus purpuratus,Echinodermata,Echinoidea,sea urchin,,Brown et al _2014_Strongylocentrosus purpuratus,2,2,4.979,3.48,0.9687,0.9744,-0.358196774,0.05812624,-0.363747933,0.03403977,0.255702151,-0.619450084,-0.108045782,NA,NA
32,Brown M B et al ,2014,Fig 5,"Brown M B et al , 2014",189a,32.69,-117.25,32.69,Temperate,Sub-tropical,USA,28,short,Brown  M B,pCO2+temp,interaction,y,reproduction,herbivore,herbivore,growth ,reproduction,Strongylocentrosus purpuratus,Echinodermata,Echinoidea,sea urchin,,Brown et al _2014_Strongylocentrosus purpuratus,2,2,4.979,3.536,0.9687,1.1865,-0.010984481,0.135806534,-0.010984481,0.135806534,0.510741804,-0.521726285,0.499757323,neg,add
33,Brutemark et al ,2015,Fig 1a ,"Brutemark et al , 2015",190a,60.15,25.25,60.15,Temperate,Temperate,Finland,11,short,Brutemark ,pH,OA,n,growth,primary producer,primary producer,growth,g POC/day,Dolichospermim sp.,Cyanobacteria,Cyanophyceae,microalgae,,Brutemark et al _2015_Dolichospermim sp.,4,4,0.078,0.063,0.016,0.019,-0.2135741,0.03325812,-0.079587438,0.006108952,0.076596589,-0.156184027,-0.002990849,NA,NA
33,Brutemark et al ,2015,Fig 1a ,"Brutemark et al , 2015",191a,60.15,25.25,60.15,Temperate,Temperate,Finland,11,short,Brutemark ,temp,OW,n,growth,primary producer,primary producer,growth,g POC/day,Dolichospermim sp.,Cyanobacteria,Cyanophyceae,microalgae,,Brutemark et al _2015_Dolichospermim sp.,4,4,0.078,0.105,0.016,0.008,0.297251523,0.011970642,0.403098243,0.008477426,0.09023148,0.312866763,0.493329723,NA,NA
33,Brutemark et al ,2015,Fig 1a ,"Brutemark et al , 2015",192a,60.15,25.25,60.15,Temperate,Temperate,Finland,11,short,Brutemark ,pH+temp,interaction,n,growth,primary producer,primary producer,growth,g POC/day,Dolichospermim sp.,Cyanobacteria,Cyanophyceae,microalgae,,Brutemark et al _2015_Dolichospermim sp.,4,4,0.078,0.106,0.016,0.008,0.223052844,0.036133362,0.223052844,0.036133362,0.186286019,0.036766825,0.409338863,pos,syn
34,Duarte et al,2013,Fig 2,"Duarte et al, 2013",193a,-40.33,-73.92,40.33,Temperate,Temperate,Chile,60,long,Duarte,pCO2,OA,y,calcification,herbivore,herbivore,growth,calcification rate,Mytilus chilensis,Mollusca,Bivalvia,mussel,adult,Duarte et al_2013_Mytilus chilensis,6,6,2.819,1.97,0.443,0.284,-0.358348669,0.007579713,-0.414688914,0.005693381,0.060376171,-0.475065085,-0.354312743,NA,NA
34,Duarte et al,2013,Fig 2,"Duarte et al, 2013",194a,-40.33,-73.92,40.33,Temperate,Temperate,Chile,60,long,Duarte,temp,OW,y,calcification,herbivore,herbivore,growth,calcification rate,Mytilus chilensis,Mollusca,Bivalvia,mussel,adult,Duarte et al_2013_Mytilus chilensis,5,5,2.819,3.008,0.443,0.354,0.064893194,0.007709101,0.020256997,0.005260323,0.063573669,-0.043316672,0.083830666,NA,NA
34,Duarte et al,2013,Fig 2,"Duarte et al, 2013",195a,-40.33,-73.92,40.33,Temperate,Temperate,Chile,60,long,Duarte,pCO2+temp,interaction,y,calcification,herbivore,herbivore,growth,calcification rate,Mytilus chilensis,Mollusca,Bivalvia,mussel,adult,Duarte et al_2013_Mytilus chilensis,5,5,2.819,1.879,0.443,0.478,-0.112187016,0.024115821,-0.112187016,0.024115821,0.136120048,-0.248307064,0.023933032,neg,add
34,Duarte et al,2013,Fig 4,"Duarte et al, 2013",196a,-40.33,-73.92,40.33,Temperate,Temperate,Chile,60,long,Duarte,pCO2,OA,y,growth,herbivore,herbivore,growth,weight change,Mytilus chilensis,Mollusca,Bivalvia,mussel,adult,Duarte et al_2013_Mytilus chilensis,5,5,1.274,0.892,0.347,0.134,-0.356450704,0.019350599,-0.403394909,0.011671441,0.094696365,-0.498091274,-0.308698544,NA,NA
34,Duarte et al,2013,Fig 4,"Duarte et al, 2013",197a,-40.33,-73.92,40.33,Temperate,Temperate,Chile,60,long,Duarte,temp,OW,y,growth,herbivore,herbivore,growth,weight change,Mytilus chilensis,Mollusca,Bivalvia,mussel,adult,Duarte et al_2013_Mytilus chilensis,5,5,1.274,1.38,0.347,0.293,0.079921942,0.023852994,0.042925045,0.012130325,0.096539998,-0.053614953,0.139465043,NA,NA
34,Duarte et al,2013,Fig 4,"Duarte et al, 2013",198a,-40.33,-73.92,40.33,Temperate,Temperate,Chile,60,long,Duarte,pCO2+temp,interaction,y,growth,herbivore,herbivore,growth,weight change,Mytilus chilensis,Mollusca,Bivalvia,mussel,adult,Duarte et al_2013_Mytilus chilensis,5,5,1.274,0.881,0.347,0.271,-0.092330449,0.047290624,-0.092330449,0.047290624,0.190615666,-0.282946115,0.098285217,neg,add
35,Ericson et al,2012,Fig 1,"Ericson et al, 2012",199a,-68.616,77.99,68.616,Polar,Temperate,Australia,1,short,Ericson,pH,OA,y,reproduction,herbivore,herbivore,fertilization,successful fertilization,Sterechinus neumayeri,Echinodermata,Echinoidea,sea urchin,fertilization,Ericson et al_2012_Sterechinus neumayeri,9,9,96.948,97.853,3.543,2.85,0.0092916,0.00024265,-0.004024545,0.000112759,0.006937619,-0.010962164,0.002913074,NA,NA
35,Ericson et al,2012,Fig 1,"Ericson et al, 2012",200a,-68.616,77.99,68.616,Polar,Temperate,Australia,1,short,Ericson,temp,OW,y,reproduction,herbivore,herbivore,fertilization,successful fertilization,Sterechinus neumayeri,Echinodermata,Echinoidea,sea urchin,fertilization,Ericson et al_2012_Sterechinus neumayeri,9,9,96.948,97.004,3.543,1.425,0.000577462,0.000172374,-0.012797075,0.000112539,0.006930847,-0.019727922,-0.005866228,NA,NA
35,Ericson et al,2012,Fig 1,"Ericson et al, 2012",201a,-68.616,77.99,68.616,Polar,Temperate,Australia,1,short,Ericson,pH+temp,interaction,y,reproduction,herbivore,herbivore,fertilization,successful fertilization,Sterechinus neumayeri,Echinodermata,Echinoidea,sea urchin,fertilization,Ericson et al_2012_Sterechinus neumayeri,9,9,96.948,95.32,3.543,3.909,-0.026804163,0.000453489,-0.026804163,0.000453489,0.013912917,-0.04071708,-0.012891246,pos,ant
35,Ericson et al,2012,Fig 3,"Ericson et al, 2012",202a,-68.616,77.99,68.616,Polar,Temperate,Australia,3,short,Ericson,pH,OA,y,development,herbivore,herbivore,embryo development,normal blastualae stage embryos,Sterechinus neumayeri,Echinodermata,Echinoidea,sea urchin,embryo,Ericson et al_2012_Sterechinus neumayeri,9,9,97.88,96.111,1.359,2.718,-0.018238465,0.00011028,-0.007139633,0.000229244,0.009891993,-0.017031626,0.00275236,NA,NA
35,Ericson et al,2012,Fig 3,"Ericson et al, 2012",203a,-68.616,77.99,68.616,Polar,Temperate,Australia,3,short,Ericson,temp,OW,y,development,herbivore,herbivore,embryo development,normal blastualae stage embryos,Sterechinus neumayeri,Echinodermata,Echinoidea,sea urchin,embryo,Ericson et al_2012_Sterechinus neumayeri,9,9,97.88,94.833,2.718,5.436,-0.031624789,0.000450766,-0.020450909,0.000248927,0.010307915,-0.030758824,-0.010142994,NA,NA
35,Ericson et al,2012,Fig 3,"Ericson et al, 2012",204a,-68.616,77.99,68.616,Polar,Temperate,Australia,3,short,Ericson,pH+temp,interaction,y,development,herbivore,herbivore,embryo development,normal blastualae stage embryos,Sterechinus neumayeri,Echinodermata,Echinoidea,sea urchin,embryo,Ericson et al_2012_Sterechinus neumayeri,9,9,97.88,95.231,2.76,6.099,0.022426534,0.000998036,0.022426534,0.000998036,0.020639916,0.001786618,0.04306645,neg,ant
36,Keppel et al,2014,Fig 1b,"Keppel et al, 2014",205a,45.65,-61.83,45.65,Temperate,Temperate,Canada,70,long,Keppel,pH,OA,y,growth,meso-predator,predator,growth rate,growth,Asterias rubens,Echinodermata,Asteroidea,seastar,adult,Keppel et al_2014_Asterias rubens,4,4,26.758,14.485,4.804,4.412,-0.613719863,0.031252125,-0.923528495,0.020670835,0.140898084,-1.064426579,-0.782630411,NA,NA
36,Keppel et al,2014,Fig 1b,"Keppel et al, 2014",206a,45.65,-61.83,45.65,Temperate,Temperate,Canada,70,long,Keppel,temp,OW,y,growth,meso-predator,predator,growth rate,growth,Asterias rubens,Echinodermata,Asteroidea,seastar,adult,Keppel et al_2014_Asterias rubens,4,4,26.758,23.716,4.804,7.406,-0.120683568,0.032437698,-0.342747492,0.022679724,0.147585931,-0.490333423,-0.195161561,NA,NA
36,Keppel et al,2014,Fig 1b,"Keppel et al, 2014",207a,45.65,-61.83,45.65,Temperate,Temperate,Canada,70,long,Keppel,pH+temp,interaction,y,growth,meso-predator,predator,growth rate,growth,Asterias rubens,Echinodermata,Asteroidea,seastar,adult,Keppel et al_2014_Asterias rubens,4,4,26.758,5.559,4.804,1.21,-0.837011827,0.067476129,-0.837011827,0.067476129,0.254566444,-1.091578271,-0.582445383,neg,syn
36,Keppel et al,2014,Fig 1d,"Keppel et al, 2014",208a,45.65,-61.83,45.65,Temperate,Temperate,Canada,70,long,Keppel,pH,OA,y,calcification,meso-predator,predator,calcification,calcified mass,Asterias rubens,Echinodermata,Asteroidea,seastar,adult,Keppel et al_2014_Asterias rubens,4,4,2.477,2.136,0.354,0.3,-0.148113229,0.010037672,-0.436331164,0.004521024,0.065893789,-0.502224953,-0.370437375,NA,NA
36,Keppel et al,2014,Fig 1d,"Keppel et al, 2014",209a,45.65,-61.83,45.65,Temperate,Temperate,Canada,70,long,Keppel,temp,OW,y,calcification,meso-predator,predator,calcification,calcified mass,Asterias rubens,Echinodermata,Asteroidea,seastar,adult,Keppel et al_2014_Asterias rubens,4,4,2.477,2.82,0.354,0.386,0.129688734,0.009790156,-0.115942113,0.004846413,0.06822386,-0.184165973,-0.047718253,NA,NA
36,Keppel et al,2014,Fig 1d,"Keppel et al, 2014",210a,45.65,-61.83,45.65,Temperate,Temperate,Canada,70,long,Keppel,pH+temp,interaction,y,calcification,meso-predator,predator,calcification,calcified mass,Asterias rubens,Echinodermata,Asteroidea,seastar,adult,Keppel et al_2014_Asterias rubens,4,4,2.477,1.288,0.354,0.086,-0.635533028,0.015836232,-0.635533028,0.015836232,0.12332525,-0.758858278,-0.512207778,neg,syn
37,Manno et al,2012,Fig 3b,"Manno et al, 2012",211a,77.97,-0.57,77.97,Polar,Temperate,Norway,6,short,Manno,pH,OA,y,calcification,herbivore,herbivore,calcification,"CaCO3 contents, adults",Neogloboquadrina pachyderma,Foraminifera,Globothalamea,foraminifer,,Manno et al_2012_Neogloboquadrina pachyderma,4,4,1.149,0.789,0.0635,0.0479,-0.375880957,0.001684986,-0.290282854,0.000797188,0.027669828,-0.317952682,-0.262613026,NA,NA
37,Manno et al,2012,Fig 3b,"Manno et al, 2012",212a,77.97,-0.57,77.97,Polar,Temperate,Norway,6,short,Manno,temp,OW,y,calcification,herbivore,herbivore,calcification,"CaCO3 contents, adults",Neogloboquadrina pachyderma,Foraminifera,Globothalamea,foraminifer,,Manno et al_2012_Neogloboquadrina pachyderma,4,4,1.149,1.161,0.0635,0.0635,0.010389704,0.001511432,0.080280831,0.000803585,0.027780623,0.052500208,0.108061454,NA,NA
37,Manno et al,2012,Fig 3b,"Manno et al, 2012",213a,77.97,-0.57,77.97,Polar,Temperate,Norway,6,short,Manno,pH+temp,interaction,y,calcification,herbivore,herbivore,calcification,"CaCO3 contents, adults",Neogloboquadrina pachyderma,Foraminifera,Globothalamea,foraminifer,,Manno et al_2012_Neogloboquadrina pachyderma,4,4,1.149,0.939,0.0635,0.0521,0.163659455,0.003202485,0.163659455,0.003202485,0.055458693,0.108200762,0.219118148,neg,ant
38,Martin et al ,2013,Tab 3,"Martin et al , 2013",214a,43.4,7.19,43.4,Temperate,Temperate,France,365,long,Martin ,pCO2,OA,y,calcification,primary producer,primary producer,calcification,"max rate gross produced CaCO3, winter",Lithophyllum cabiochae,Rhodophyta,Florideophyceae,red algae,,Martin et al _2013_Lithophyllum cabiochae1,5,5,0.05,0.1,0,0.0224,0.693147181,0.0100352,0.211309094,0.008015517,0.078475996,0.132833098,0.28978509,NA,NA
38,Martin et al ,2013,Tab 3,"Martin et al , 2013",215a,43.4,7.19,43.4,Temperate,Temperate,France,365,long,Martin ,temp,OW,y,calcification,primary producer,primary producer,calcification,"max rate gross produced CaCO3, winter",Lithophyllum cabiochae,Rhodophyta,Florideophyceae,red algae,,Martin et al _2013_Lithophyllum cabiochae1,5,5,0.05,0.12,0,0.0224,0.875468737,0.006968889,0.427444015,0.008247461,0.079603324,0.347840691,0.507047339,NA,NA
38,Martin et al ,2013,Tab 3,"Martin et al , 2013",216a,43.4,7.19,43.4,Temperate,Temperate,France,365,long,Martin ,pCO2+temp,interaction,y,calcification,primary producer,primary producer,calcification,"max rate gross produced CaCO3, winter",Lithophyllum cabiochae,Rhodophyta,Florideophyceae,red algae,,Martin et al _2013_Lithophyllum cabiochae1,5,4,0.05,0.11,0,0.02,-0.780158558,0.025268552,-0.780158558,0.025268552,0.155781634,-0.935940192,-0.624376924,pos,ant
